system:index,biome_id,biome_name,city_id,eco_id,eco_name,nnh_id,nnh_name,realm,.geo
00000000000000000dd6_00000000000000000134,14.0,Mangroves,992,611,Amazon-Orinoco-Southern Caribbean mangroves,1,Half Protected,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dd6_000100000000000000e9,2.0,Tropical & Subtropical Dry Broadleaf Forests,992,548,Trinidad and Tobago dry forest,3,Nature Could Recover,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dd6_000100000000000000e8,1.0,Tropical & Subtropical Moist Broadleaf Forests,992,510,Trinidad and Tobago moist forest,2,Nature Could Reach Half Protected,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dd7_0002000000000000005d,1.0,Tropical & Subtropical Moist Broadleaf Forests,996,504,Southern Andean Yungas,2,Nature Could Reach Half Protected,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dd8_00020000000000000033,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1003,570,Guianan savanna,1,Half Protected,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dd9_00020000000000000037,1.0,Tropical & Subtropical Moist Broadleaf Forests,1011,473,Japur�-Solim�es-Negro moist forests,1,Half Protected,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dd9_00020000000000000032,1.0,Tropical & Subtropical Moist Broadleaf Forests,1011,511,Uatum�-Trombetas moist forests,2,Nature Could Reach Half Protected,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dda_0002000000000000005c,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1015,569,Dry Chaco,2,Nature Could Reach Half Protected,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ddb_0002000000000000005c,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1040,569,Dry Chaco,2,Nature Could Reach Half Protected,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ddb_00020000000000000061,8.0,"Temperate Grasslands, Savannas & Shrublands",1040,575,Espinal,3,Nature Could Recover,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ddc_00020000000000000063,9.0,Flooded Grasslands & Savannas,1065,585,Paran� flooded savanna,1,Half Protected,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ddc_00020000000000000061,8.0,"Temperate Grasslands, Savannas & Shrublands",1065,575,Espinal,3,Nature Could Recover,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ddd_00000000000000000133,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1068,567,Cerrado,3,Nature Could Recover,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dde_00020000000000000063,9.0,Flooded Grasslands & Savannas,1070,585,Paran� flooded savanna,1,Half Protected,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dde_00020000000000000062,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1070,571,Humid Chaco,3,Nature Could Recover,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ddf_00020000000000000063,9.0,Flooded Grasslands & Savannas,1074,585,Paran� flooded savanna,1,Half Protected,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ddf_00020000000000000062,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1074,571,Humid Chaco,3,Nature Could Recover,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000de0_00020000000000000063,9.0,Flooded Grasslands & Savannas,1079,585,Paran� flooded savanna,1,Half Protected,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000de0_00020000000000000062,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1079,571,Humid Chaco,3,Nature Could Recover,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000de1_00000000000000000133,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1096,567,Cerrado,3,Nature Could Recover,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000de2_00020000000000000064,9.0,Flooded Grasslands & Savannas,1112,586,Southern Cone Mesopotamian savanna,3,Nature Could Recover,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000de2_00020000000000000062,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1112,571,Humid Chaco,3,Nature Could Recover,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000de3_00020000000000000067,8.0,"Temperate Grasslands, Savannas & Shrublands",1122,576,Humid Pampas,4,Nature Imperiled,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000de4_00000000000000000132,1.0,Tropical & Subtropical Moist Broadleaf Forests,1123,439,Alto Paran� Atlantic forests,4,Nature Imperiled,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000de5_00020000000000000065,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1143,574,Uruguayan savanna,3,Nature Could Recover,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000de6_00000000000000000132,1.0,Tropical & Subtropical Moist Broadleaf Forests,1167,439,Alto Paran� Atlantic forests,4,Nature Imperiled,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000de7_00000000000000000134,14.0,Mangroves,1170,611,Amazon-Orinoco-Southern Caribbean mangroves,1,Half Protected,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000de7_00000000000000000135,1.0,Tropical & Subtropical Moist Broadleaf Forests,1170,508,Tocantins/Pindare moist forests,2,Nature Could Reach Half Protected,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000de8_00000000000000000133,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1182,567,Cerrado,3,Nature Could Recover,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000de9_00020000000000000065,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1206,574,Uruguayan savanna,3,Nature Could Recover,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dea_00000000000000000133,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1209,567,Cerrado,3,Nature Could Recover,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dea_00020000000000000066,1.0,Tropical & Subtropical Moist Broadleaf Forests,1209,440,Araucaria moist forests,3,Nature Could Recover,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000deb_00000000000000000133,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1215,567,Cerrado,3,Nature Could Recover,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dec_00000000000000000132,1.0,Tropical & Subtropical Moist Broadleaf Forests,1219,439,Alto Paran� Atlantic forests,4,Nature Imperiled,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dec_00020000000000000065,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1219,574,Uruguayan savanna,3,Nature Could Recover,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ded_00020000000000000065,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1221,574,Uruguayan savanna,3,Nature Could Recover,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dee_00020000000000000065,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1223,574,Uruguayan savanna,3,Nature Could Recover,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000def_00000000000000000133,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1224,567,Cerrado,3,Nature Could Recover,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000df0_00000000000000000133,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1225,567,Cerrado,3,Nature Could Recover,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000df1_00000000000000000133,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1233,567,Cerrado,3,Nature Could Recover,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000df2_00020000000000000066,1.0,Tropical & Subtropical Moist Broadleaf Forests,1247,440,Araucaria moist forests,3,Nature Could Recover,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000df3_00000000000000000133,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1255,567,Cerrado,3,Nature Could Recover,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000df4_00000000000000000133,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1262,567,Cerrado,3,Nature Could Recover,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000df5_00000000000000000131,1.0,Tropical & Subtropical Moist Broadleaf Forests,1267,500,Serra do Mar coastal forests,2,Nature Could Reach Half Protected,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000df5_0000000000000000001f,14.0,Mangroves,1267,616,Southern Atlantic Brazilian mangroves,2,Nature Could Reach Half Protected,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000df6_00000000000000000133,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1272,567,Cerrado,3,Nature Could Recover,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000df7_00000000000000000133,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1276,567,Cerrado,3,Nature Could Recover,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000df7_00000000000000000132,1.0,Tropical & Subtropical Moist Broadleaf Forests,1276,439,Alto Paran� Atlantic forests,4,Nature Imperiled,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000df8_00000000000000000131,1.0,Tropical & Subtropical Moist Broadleaf Forests,1286,500,Serra do Mar coastal forests,2,Nature Could Reach Half Protected,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000df8_0000000000000000001f,14.0,Mangroves,1286,616,Southern Atlantic Brazilian mangroves,2,Nature Could Reach Half Protected,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000df9_00000000000000000133,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1287,567,Cerrado,3,Nature Could Recover,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dfa_00000000000000000133,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1289,567,Cerrado,3,Nature Could Recover,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dfa_00000000000000000132,1.0,Tropical & Subtropical Moist Broadleaf Forests,1289,439,Alto Paran� Atlantic forests,4,Nature Imperiled,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dfb_00000000000000000131,1.0,Tropical & Subtropical Moist Broadleaf Forests,1291,500,Serra do Mar coastal forests,2,Nature Could Reach Half Protected,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dfb_00000000000000000132,1.0,Tropical & Subtropical Moist Broadleaf Forests,1291,439,Alto Paran� Atlantic forests,4,Nature Imperiled,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dfc_00000000000000000131,1.0,Tropical & Subtropical Moist Broadleaf Forests,1296,500,Serra do Mar coastal forests,2,Nature Could Reach Half Protected,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dfc_00000000000000000132,1.0,Tropical & Subtropical Moist Broadleaf Forests,1296,439,Alto Paran� Atlantic forests,4,Nature Imperiled,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dfd_00000000000000000131,1.0,Tropical & Subtropical Moist Broadleaf Forests,1307,500,Serra do Mar coastal forests,2,Nature Could Reach Half Protected,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dfe_00000000000000000131,1.0,Tropical & Subtropical Moist Broadleaf Forests,1315,500,Serra do Mar coastal forests,2,Nature Could Reach Half Protected,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dff_00000000000000000134,14.0,Mangroves,1317,611,Amazon-Orinoco-Southern Caribbean mangroves,1,Half Protected,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dff_0000000000000000002a,2.0,Tropical & Subtropical Dry Broadleaf Forests,1317,540,Maranh�o Baba�u forests,2,Nature Could Reach Half Protected,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e00_00000000000000000131,1.0,Tropical & Subtropical Moist Broadleaf Forests,1318,500,Serra do Mar coastal forests,2,Nature Could Reach Half Protected,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e00_0000000000000000001f,14.0,Mangroves,1318,616,Southern Atlantic Brazilian mangroves,2,Nature Could Reach Half Protected,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e01_00000000000000000131,1.0,Tropical & Subtropical Moist Broadleaf Forests,1325,500,Serra do Mar coastal forests,2,Nature Could Reach Half Protected,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e01_0000000000000000001f,14.0,Mangroves,1325,616,Southern Atlantic Brazilian mangroves,2,Nature Could Reach Half Protected,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e02_00000000000000000131,1.0,Tropical & Subtropical Moist Broadleaf Forests,1329,500,Serra do Mar coastal forests,2,Nature Could Reach Half Protected,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e02_00000000000000000132,1.0,Tropical & Subtropical Moist Broadleaf Forests,1329,439,Alto Paran� Atlantic forests,4,Nature Imperiled,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e03_00000000000000000131,1.0,Tropical & Subtropical Moist Broadleaf Forests,1334,500,Serra do Mar coastal forests,2,Nature Could Reach Half Protected,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e03_00000000000000000132,1.0,Tropical & Subtropical Moist Broadleaf Forests,1334,439,Alto Paran� Atlantic forests,4,Nature Imperiled,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e04_0000000000000000002a,2.0,Tropical & Subtropical Dry Broadleaf Forests,1348,540,Maranh�o Baba�u forests,2,Nature Could Reach Half Protected,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e05_00000000000000000133,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1349,567,Cerrado,3,Nature Could Recover,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e05_00000000000000000020,2.0,Tropical & Subtropical Dry Broadleaf Forests,1349,524,Brazilian Atlantic dry forests,4,Nature Imperiled,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e06_0000000000000000001d,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1351,566,Campos Rupestres montane savanna,1,Half Protected,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e06_0000000000000000001e,1.0,Tropical & Subtropical Moist Broadleaf Forests,1351,443,Bahia interior forests,3,Nature Could Recover,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e06_00000000000000000133,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1351,567,Cerrado,3,Nature Could Recover,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e07_00000000000000000131,1.0,Tropical & Subtropical Moist Broadleaf Forests,1367,500,Serra do Mar coastal forests,2,Nature Could Reach Half Protected,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e07_0000000000000000001f,14.0,Mangroves,1367,616,Southern Atlantic Brazilian mangroves,2,Nature Could Reach Half Protected,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e08_0000000000000000001e,1.0,Tropical & Subtropical Moist Broadleaf Forests,1368,443,Bahia interior forests,3,Nature Could Recover,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e09_00000000000000000131,1.0,Tropical & Subtropical Moist Broadleaf Forests,1378,500,Serra do Mar coastal forests,2,Nature Could Reach Half Protected,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e09_0000000000000000001f,14.0,Mangroves,1378,616,Southern Atlantic Brazilian mangroves,2,Nature Could Reach Half Protected,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e0a_00000000000000000029,2.0,Tropical & Subtropical Dry Broadleaf Forests,1390,525,Caatinga,4,Nature Imperiled,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e0b_0000000000000000001f,14.0,Mangroves,1406,616,Southern Atlantic Brazilian mangroves,2,Nature Could Reach Half Protected,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e0b_00000000000000000021,1.0,Tropical & Subtropical Moist Broadleaf Forests,1406,442,Bahia coastal forests,3,Nature Could Recover,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e0c_00000000000000000029,2.0,Tropical & Subtropical Dry Broadleaf Forests,1412,525,Caatinga,4,Nature Imperiled,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e0d_0000000000000000001e,1.0,Tropical & Subtropical Moist Broadleaf Forests,1417,443,Bahia interior forests,3,Nature Could Recover,Neotropic,"{""type"":""MultiPoint"",""coordinates"":[]}"
